"","ticker_name","report_ticker","date","create_ts","contracts_traded","price"
"14480","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:17:31-05:00",110,10
"14481","KXNCAAFPLAYOFF-25-JMU","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:22:32-05:00",7,32
"14482","KXNCAAFPLAYOFF-25-UNT","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:22:48-05:00",11,53
"14483","KXNCAAFPLAYOFF-25-MISS","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:23:48-05:00",2,96
"14484","KXNCAAFPLAYOFF-25-MISS","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:23:48-05:00",1,96
"14485","KXNCAAFPLAYOFF-25-MISS","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:23:48-05:00",65,96
"14486","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:24:18-05:00",100,87
"14487","KXNCAAFPLAYOFF-25-UNT","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:24:26-05:00",39,53
"14488","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:24:39-05:00",27,19
"14489","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:24:39-05:00",10,18
"14490","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:25:23-05:00",1100,87
"14491","KXNCAAFPLAYOFF-25-JMU","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:26:25-05:00",200,30
"14492","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:26:43-05:00",25,87
"14493","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:27:39-05:00",91,86
"14494","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:29:51-05:00",124,19
"14495","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:31:26-05:00",300,88
"14496","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:31:26-05:00",47,88
"14497","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:31:49-05:00",3,88
"14498","KXNCAAFPLAYOFF-25-UGA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:32:52-05:00",12,99
"14499","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:36:47-05:00",470,10
"14500","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:37:56-05:00",12,77
"14501","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:37:56-05:00",10,77
"14502","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:37:56-05:00",10,82
"14503","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:37:56-05:00",100,77
"14504","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:37:56-05:00",282,77
"14505","KXNCAAFPLAYOFF-25-JMU","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:38:07-05:00",43,32
"14506","KXNCAAFPLAYOFF-25-JMU","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:38:07-05:00",2343,42
"14507","KXNCAAFPLAYOFF-25-JMU","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:38:07-05:00",488,39
"14508","KXNCAAFPLAYOFF-25-JMU","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:38:07-05:00",126,37
"14509","KXNCAAFPLAYOFF-25-VAN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:38:24-05:00",3,4
"14510","KXNCAAFPLAYOFF-25-VAN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:38:31-05:00",18,3
"14511","KXNCAAFPLAYOFF-25-VAN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:38:31-05:00",2,3
"14512","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:40:36-05:00",20,90
"14513","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:43:59-05:00",1000,86
"14514","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:44:20-05:00",3407,86
"14515","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:44:20-05:00",2031,85
"14516","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:44:20-05:00",2935,85
"14517","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:44:20-05:00",627,86
"14518","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:44:23-05:00",10,89
"14519","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:46:29-05:00",11,86
"14520","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:46:29-05:00",989,85
"14521","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:47:31-05:00",168,89
"14522","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:47:42-05:00",7,11
"14523","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:47:42-05:00",10,11
"14524","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:49:09-05:00",3,11
"14525","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:49:09-05:00",247,19
"14526","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:51:30-05:00",175,92
"14527","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:51:30-05:00",195,92
"14528","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:51:30-05:00",30,90
"14529","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:51:30-05:00",47,92
"14530","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:51:30-05:00",34,92
"14531","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:52:41-05:00",10,10
"14532","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:52:45-05:00",10,10
"14533","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:53:28-05:00",199,10
"14534","KXNCAAFPLAYOFF-25-UVA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:56:10-05:00",2900,45
"14535","KXNCAAFPLAYOFF-25-UVA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:56:10-05:00",100,51
"14536","KXNCAAFPLAYOFF-25-UVA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:56:10-05:00",49,46
"14537","KXNCAAFPLAYOFF-25-UVA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:56:10-05:00",951,57
"14538","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:57:07-05:00",22,89
"14539","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:57:38-05:00",61,11
"14540","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T11:58:29-05:00",51,90
"14541","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:00:09-05:00",4775,11
"14542","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:00:39-05:00",1000,10
"14543","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:00:39-05:00",20,12
"14544","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:00:39-05:00",513,11
"14545","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:00:39-05:00",273,10
"14546","KXNCAAFPLAYOFF-25-UNT","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:00:46-05:00",1000,52
"14547","KXNCAAFPLAYOFF-25-UNT","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:00:46-05:00",2469,50
"14548","KXNCAAFPLAYOFF-25-UNT","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:00:46-05:00",500,51
"14549","KXNCAAFPLAYOFF-25-UNT","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:00:46-05:00",11,53
"14550","KXNCAAFPLAYOFF-25-UNT","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:00:46-05:00",20,54
"14551","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:00:48-05:00",5,82
"14552","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:00:48-05:00",10,82
"14553","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:02:19-05:00",20,86
"14554","KXNCAAFPLAYOFF-25-MISS","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:03:06-05:00",56,98
"14555","KXNCAAFPLAYOFF-25-MISS","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:03:06-05:00",1,98
"14556","KXNCAAFPLAYOFF-25-MISS","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:03:06-05:00",24,97
"14557","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:03:27-05:00",2,88
"14558","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:03:49-05:00",10,88
"14559","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:04:01-05:00",10,89
"14560","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:04:11-05:00",80,90
"14561","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:04:26-05:00",400,90
"14562","KXNCAAFPLAYOFF-25-MISS","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:07:28-05:00",2,97
"14563","KXNCAAFPLAYOFF-25-MISS","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:07:28-05:00",1081,96
"14564","KXNCAAFPLAYOFF-25-MISS","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:07:28-05:00",24,97
"14565","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:07:34-05:00",20,18
"14566","KXNCAAFPLAYOFF-25-JMU","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:08:08-05:00",5,36
"14567","KXNCAAFPLAYOFF-25-JMU","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:08:19-05:00",5,36
"14568","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:08:33-05:00",144,46
"14569","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:08:33-05:00",20,45
"14570","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:08:34-05:00",126,90
"14571","KXNCAAFPLAYOFF-25-UVA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:09:09-05:00",20,56
"14572","KXNCAAFPLAYOFF-25-VAN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:09:30-05:00",222,3
"14573","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:09:51-05:00",2,84
"14574","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:10:07-05:00",20,85
"14575","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:10:21-05:00",20,43
"14576","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:10:32-05:00",10,42
"14577","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:10:32-05:00",27,42
"14578","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:10:32-05:00",12,42
"14579","KXNCAAFPLAYOFF-25-JMU","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:10:47-05:00",10,37
"14580","KXNCAAFPLAYOFF-25-UVA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:11:11-05:00",10,58
"14581","KXNCAAFPLAYOFF-25-UVA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:11:11-05:00",10,58
"14582","KXNCAAFPLAYOFF-25-UVA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:11:21-05:00",10,59
"14583","KXNCAAFPLAYOFF-25-UVA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:11:24-05:00",20,52
"14584","KXNCAAFPLAYOFF-25-UVA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:11:28-05:00",139,60
"14585","KXNCAAFPLAYOFF-25-UVA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:11:30-05:00",300,51
"14586","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:11:45-05:00",120,19
"14587","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:11:55-05:00",77,19
"14588","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:12:03-05:00",20,44
"14589","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:12:06-05:00",10,12
"14590","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:12:06-05:00",10,12
"14591","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:12:13-05:00",7,13
"14592","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:12:26-05:00",14,78
"14593","KXNCAAFPLAYOFF-25-UNT","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:12:31-05:00",20,55
"14594","KXNCAAFPLAYOFF-25-UNT","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:12:41-05:00",100,60
"14595","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:12:47-05:00",6,44
"14596","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:12:55-05:00",20,43
"14597","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:13:05-05:00",67,42
"14598","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:13:12-05:00",7,42
"14599","KXNCAAFPLAYOFF-25-BYU","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:13:27-05:00",20,22
"14600","KXNCAAFPLAYOFF-25-BYU","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:13:36-05:00",72,21
"14601","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:13:46-05:00",20,84
"14602","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:13:54-05:00",13,85
"14603","KXNCAAFPLAYOFF-25-JMU","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:15:32-05:00",10,47
"14604","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:16:09-05:00",289,41
"14605","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:16:09-05:00",3,42
"14606","KXNCAAFPLAYOFF-25-MISS","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:16:55-05:00",585,96
"14607","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:18:06-05:00",10,17
"14608","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:18:52-05:00",1,85
"14609","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:22:34-05:00",306,10
"14610","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:22:34-05:00",6,9
"14611","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:22:48-05:00",10,18
"14612","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:22:48-05:00",19,10
"14613","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:22:48-05:00",100,17
"14614","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:22:48-05:00",72,17
"14615","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:23:12-05:00",20,85
"14616","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:23:20-05:00",10,84
"14617","KXNCAAFPLAYOFF-25-VAN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:24:44-05:00",70,7
"14618","KXNCAAFPLAYOFF-25-UVA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:25:49-05:00",9,57
"14619","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:28:28-05:00",25,98
"14620","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:28:28-05:00",25,97
"14621","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:28:28-05:00",779,98
"14622","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:28:28-05:00",192,97
"14623","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:28:49-05:00",115,19
"14624","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:28:49-05:00",10,18
"14625","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:29:28-05:00",10,8
"14626","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:29:28-05:00",10,8
"14627","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:30:49-05:00",1,19
"14628","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:31:29-05:00",45,81
"14629","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:31:29-05:00",212,82
"14630","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:32:00-05:00",20,85
"14631","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:35:06-05:00",3,19
"14632","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:35:55-05:00",103,81
"14633","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:35:55-05:00",20,82
"14634","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:36:38-05:00",10,8
"14635","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:36:53-05:00",4,85
"14636","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:36:53-05:00",10,86
"14637","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:36:53-05:00",10,86
"14638","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:37:11-05:00",10,16
"14639","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:37:11-05:00",10,16
"14640","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:37:11-05:00",10,14
"14641","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:37:11-05:00",20,17
"14642","KXNCAAFPLAYOFF-25-BYU","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:37:29-05:00",15,24
"14643","KXNCAAFPLAYOFF-25-BYU","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:37:29-05:00",7,23
"14644","KXNCAAFPLAYOFF-25-BYU","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:37:29-05:00",41,23
"14645","KXNCAAFPLAYOFF-25-BYU","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:37:29-05:00",20,22
"14646","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:39:33-05:00",20,84
"14647","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:40:07-05:00",20,17
"14648","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:40:07-05:00",6,16
"14649","KXNCAAFPLAYOFF-25-VAN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:41:14-05:00",27,3
"14650","KXNCAAFPLAYOFF-25-VAN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:41:42-05:00",514,3
"14651","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:41:43-05:00",3,42
"14652","KXNCAAFPLAYOFF-25-VAN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:42:54-05:00",55,7
"14653","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:45:35-05:00",17,13
"14654","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:50:12-05:00",8,41
"14655","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:50:30-05:00",24,18
"14656","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:50:30-05:00",20,13
"14657","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:50:30-05:00",10,12
"14658","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:50:30-05:00",10,12
"14659","KXNCAAFPLAYOFF-25-MISS","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:51:00-05:00",1171,96
"14660","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:51:33-05:00",10,13
"14661","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:54:39-05:00",77,96
"14662","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:54:39-05:00",244,96
"14663","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:54:39-05:00",12,96
"14664","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:54:54-05:00",154,18
"14665","KXNCAAFPLAYOFF-25-BYU","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:56:37-05:00",389,24
"14666","KXNCAAFPLAYOFF-25-UTAH","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T12:58:51-05:00",12,3
"14667","KXNCAAFPLAYOFF-25-MISS","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T13:00:28-05:00",4,96
"14668","KXNCAAFPLAYOFF-25-MISS","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T13:00:28-05:00",29,96
"14669","KXNCAAFPLAYOFF-25-MISS","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T13:00:28-05:00",2098,96
"14670","KXNCAAFPLAYOFF-25-MISS","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T13:00:28-05:00",169,95
"14671","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T13:00:39-05:00",6,18
"14672","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T13:00:39-05:00",6,14
"14673","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T13:00:39-05:00",10,18
"14674","KXNCAAFPLAYOFF-25-BYU","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T13:04:04-05:00",5,22
"14675","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T13:04:33-05:00",5,85
"14676","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T13:04:59-05:00",20,11
"14677","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T13:04:59-05:00",500,11
"14678","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T13:04:59-05:00",227,12
"14679","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T13:04:59-05:00",10,11
"14680","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T13:04:59-05:00",12,13
"14681","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T13:04:59-05:00",68,12
"14682","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T13:04:59-05:00",387,12
"14683","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T13:04:59-05:00",1107,12
"14684","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-11-30","2025-11-30T13:04:59-05:00",10,11
